HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	Azimuth   	RotSpeed  	RotAccel  	GenSpeed  	GenAccel  	
(s)	(deg)     	(rpm)     	(deg/s^2) 	(rpm)     	(deg/s^2) 	
0.000000	0.000001	12.100000	0.000000	1173.700000	0.000000	
0.050000	3.622596	12.046756	-6.389143	1138.756046	-4193.271448	
0.100000	7.211970	11.870196	-21.187341	1117.625146	-2535.716284	
0.150000	10.745254	11.711453	-19.049051	1110.830034	-815.402708	
0.200000	14.253922	11.704513	-0.832942	1115.157338	519.272536	
0.250000	17.778191	11.791626	10.453602	1128.675235	1622.145343	
0.300000	21.326474	11.850131	7.020629	1148.556497	2385.758458	
0.350000	24.882353	11.848952	-0.141617	1168.121290	2347.766432	
0.400000	28.433778	11.827291	-2.599205	1178.558541	1252.477215	
0.450000	31.977471	11.792689	-4.152144	1174.920266	-436.594588	
0.500000	35.505236	11.716329	-9.163249	1157.987698	-2031.909851	
0.550000	39.002922	11.598598	-14.127674	1132.671938	-3037.888260	
0.600000	42.464434	11.484018	-13.749692	1105.649725	-3242.668816	
0.650000	45.896577	11.402722	-9.755551	1083.845807	-2616.471533	
0.700000	49.308557	11.346248	-6.776962	1072.730569	-1333.831142	
0.750000	52.706549	11.312895	-4.002267	1073.965080	148.143751	
0.800000	56.100770	11.325246	1.482113	1085.213376	1349.800477	
0.850000	59.506576	11.384335	7.090660	1102.154557	2032.932133	
0.900000	62.931752	11.442953	7.034217	1119.966411	2137.428091	
0.950000	66.367637	11.452684	1.167595	1133.338441	1604.641675	
1.000000	69.798360	11.414488	-4.583438	1137.147096	457.039550	
1.050000	73.214793	11.362048	-6.292745	1128.656905	-1018.816551	
1.100000	76.615080	11.303928	-6.974523	1109.724054	-2271.954142	
1.150000	79.994876	11.222734	-9.743248	1086.290978	-2811.960792	
1.200000	83.346532	11.121088	-12.197427	1064.811146	-2577.585426	
1.250000	86.669009	11.037265	-10.058873	1049.966868	-1781.307509	
1.300000	89.973973	11.005897	-3.764166	1044.428903	-664.559537	
1.350000	93.277499	11.022789	2.027235	1048.962143	543.992670	
1.400000	96.589742	11.058568	4.293288	1061.850086	1546.543736	
1.450000	99.912396	11.090443	3.825084	1078.643524	2015.213806	
1.500000	103.242760	11.109102	2.239086	1093.394055	1770.063244	
1.550000	106.575904	11.107798	-0.156627	1100.825856	891.817817	
1.600000	109.905048	11.081974	-3.098668	1098.183252	-317.104784	
1.650000	113.222249	11.027731	-6.509266	1086.016470	-1460.014883	
1.700000	116.518949	10.946420	-9.757386	1067.598182	-2210.202359	
1.750000	119.788579	10.851795	-11.354770	1047.530420	-2408.121274	
1.800000	123.031082	10.769738	-9.847032	1030.441826	-2050.640687	
1.850000	126.253510	10.719338	-6.048042	1020.078337	-1243.618052	
1.900000	129.466257	10.704477	-1.783116	1018.473693	-192.553596	
1.950000	132.679236	10.718324	1.661595	1025.313636	820.789561	
2.000000	135.898543	10.743899	3.068922	1037.868989	1506.650585	
2.050000	139.125299	10.766163	2.671671	1051.616784	1649.733851	
2.100000	142.357099	10.776981	1.298200	1061.662591	1205.490125	
2.150000	145.590039	10.772561	-0.530448	1064.489158	339.195550	
2.200000	148.818311	10.744376	-3.382225	1059.102140	-646.446757	
2.250000	152.033936	10.689551	-6.578827	1046.942315	-1459.172975	
2.300000	155.230315	10.618640	-8.509454	1031.134389	-1896.954483	
2.350000	158.405369	10.551038	-8.112166	1015.570935	-1867.621040	
2.400000	161.562720	10.502231	-5.856890	1004.038194	-1383.923419	
2.450000	164.709272	10.478956	-2.793105	999.217196	-578.523399	
2.500000	167.852545	10.479696	0.088886	1001.865543	317.806464	
2.550000	170.998851	10.497361	2.119862	1010.548639	1041.969267	
2.600000	174.151612	10.520869	2.820932	1022.055763	1380.852352	
2.650000	177.311018	10.540224	2.322564	1032.405118	1241.931172	
2.700000	180.474523	10.546686	0.775571	1038.136540	687.770100	
2.750000	183.637044	10.532951	-1.648329	1037.341175	-95.451194	
2.800000	186.792093	10.497293	-4.278937	1030.084723	-870.767883	
2.850000	189.933755	10.445941	-6.162244	1018.229220	-1422.665841	
2.900000	193.059263	10.391320	-6.554507	1004.861165	-1604.169955	
2.950000	196.169171	10.343597	-5.726699	993.412675	-1373.808019	
3.000000	199.266996	10.312511	-3.730407	986.639758	-812.762036	
3.050000	202.358968	10.304722	-0.934649	985.922019	-86.129508	
3.100000	205.451931	10.317445	1.526688	990.985944	607.675516	
3.150000	208.550473	10.339452	2.640786	999.947192	1075.349847	
3.200000	211.655573	10.360388	2.512418	1009.746538	1175.919828	
3.250000	214.766219	10.375304	1.789938	1017.122135	885.078993	
3.300000	217.879296	10.375084	-0.026463	1019.721455	311.914434	
3.350000	220.989149	10.353781	-2.556207	1016.648096	-368.800174	
3.400000	224.089932	10.316203	-4.509472	1008.571213	-969.226801	
3.450000	227.177997	10.271348	-5.382700	997.574126	-1319.656762	
3.500000	230.253317	10.232876	-4.616487	986.605527	-1316.224368	
3.550000	233.318761	10.204901	-3.356984	978.694939	-949.270950	
3.600000	236.377374	10.188340	-1.987330	975.816584	-345.401681	
3.650000	239.433501	10.189459	0.134312	978.261756	293.422709	
3.700000	242.492771	10.207097	2.116420	984.850931	790.689987	
3.750000	245.558146	10.228139	2.525174	993.340901	1018.805288	
3.800000	248.629163	10.244090	1.914026	1000.933476	911.110477	
3.850000	251.703704	10.250923	0.819931	1005.166259	507.925372	
3.900000	254.778437	10.244012	-0.829292	1004.725015	-52.946409	
3.950000	257.848101	10.217154	-3.223099	999.691677	-604.006185	
4.000000	260.907083	10.174694	-5.094998	991.244992	-1013.593343	
4.050000	263.952883	10.132522	-5.060638	981.368903	-1185.126902	
4.100000	266.987741	10.101656	-3.703953	972.608291	-1051.276300	
4.150000	270.014895	10.081166	-2.458817	967.309389	-635.869989	
4.200000	273.037554	10.072393	-1.052710	966.658234	-78.138609	
4.250000	276.059735	10.077823	0.651496	970.359338	444.125631	
4.300000	279.085564	10.095845	2.162784	976.915719	786.775686	
4.350000	282.117690	10.117688	2.621077	984.207506	875.010052	
4.400000	285.155785	10.134264	1.988962	990.042062	700.140498	
4.450000	288.196804	10.136103	0.220791	992.695929	318.463340	
4.500000	291.235732	10.120972	-1.815662	991.247090	-173.847812	
4.550000	294.268350	10.096291	-2.961760	985.886242	-643.307905	
4.600000	297.293468	10.070935	-3.042709	978.089829	-935.572349	
4.650000	300.310745	10.044015	-3.230462	970.186750	-948.373225	
4.700000	303.319935	10.019028	-2.998433	964.335520	-702.147462	
4.750000	306.323634	10.009160	-1.184129	961.892999	-293.094177	
4.800000	309.327223	10.016977	0.938094	963.367677	176.964448	
4.850000	312.334610	10.032086	1.813090	968.264424	587.610845	
4.900000	315.346246	10.045447	1.603382	974.928907	799.737308	
4.950000	318.362129	10.060901	1.854282	981.065355	736.362993	
5.000000	321.382794	10.075478	1.749370	984.827743	451.485907	
5.050000	324.406218	10.077383	0.228644	985.339215	61.387724	
5.100000	327.427757	10.064503	-1.545635	982.561785	-333.300559	
5.150000	330.444106	10.044241	-2.431508	977.281655	-633.606171	
5.200000	333.454334	10.024752	-2.338620	971.024406	-750.872861	
5.250000	336.459289	10.008973	-1.893537	965.664883	-643.148526	
5.300000	339.460147	9.998296	-1.281075	962.726239	-352.628312	
5.350000	342.459747	10.001803	0.420761	962.908103	21.813529	
5.400000	345.462571	10.018125	1.958706	966.173484	391.853552	
5.450000	348.470942	10.036840	2.245706	971.645968	656.693835	
5.500000	351.484421	10.052799	1.914954	977.653223	720.864882	
5.550000	354.502409	10.066557	1.651077	982.332109	561.476461	
5.600000	357.523784	10.074364	0.936881	984.370046	244.551947	
5.650000	0.546115	10.073168	-0.143599	983.357040	-121.561571	
5.700000	3.566917	10.065196	-0.956647	979.809311	-425.733347	
5.750000	6.584904	10.053878	-1.358160	975.011944	-575.684506	
5.800000	9.599149	10.041522	-1.482630	970.537227	-536.964445	
5.850000	12.610251	10.034025	-0.899770	967.724353	-337.543639	
5.900000	15.620425	10.035683	0.199103	967.378623	-41.482732	
5.950000	18.632347	10.044035	1.002134	969.598535	266.386397	
6.000000	21.647220	10.056390	1.482565	973.648350	485.972081	
6.050000	24.666901	10.075245	2.262760	978.297753	557.935827	
6.100000	27.692210	10.091770	1.982849	982.351212	486.415064	
6.150000	30.721017	10.098908	0.856676	984.773526	290.672201	
6.200000	33.750779	10.097986	-0.110761	984.915417	17.025802	
6.250000	36.779258	10.091573	-0.769531	982.793449	-254.631198	
6.300000	39.805442	10.082847	-1.047151	979.157936	-436.266637	
6.350000	42.828948	10.074159	-1.042493	975.243939	-469.681419	
6.400000	45.850159	10.067090	-0.848382	972.338310	-348.672977	
6.450000	48.869239	10.060940	-0.737921	971.277713	-127.270029	
6.500000	51.887281	10.060768	-0.020478	972.165832	106.582364	
6.550000	54.906607	10.070017	1.109574	974.566393	288.054366	
6.600000	57.930195	10.087308	2.075121	977.833210	392.022248	
6.650000	60.958783	10.102027	1.766260	981.245452	409.469104	
6.700000	63.990513	10.108230	0.744311	983.917429	320.635191	
6.750000	67.023500	10.112310	0.489609	985.028710	133.358013	
6.800000	70.058153	10.118451	0.736864	984.414767	-73.672029	
6.850000	73.094117	10.119652	0.144082	982.658625	-210.742773	
6.900000	76.128934	10.111436	-0.985799	980.525063	-256.022693	
6.950000	79.160691	10.101340	-1.211580	978.560997	-235.687442	
7.000000	82.190317	10.097645	-0.443342	977.207231	-162.452893	
7.050000	85.220107	10.101893	0.509755	976.886347	-38.504447	
7.100000	88.252001	10.111396	1.140447	977.861368	117.007620	
7.150000	91.287343	10.124964	1.628133	980.047822	262.369239	
7.200000	94.327438	10.142514	2.105962	983.041787	359.274673	
7.250000	97.372761	10.159122	1.992979	986.253835	385.443466	
7.300000	100.422463	10.171163	1.444859	988.982016	327.381883	
7.350000	103.474928	10.178906	0.929179	990.578378	191.564544	
7.400000	106.530308	10.191527	1.514545	990.807944	27.553113	
7.450000	109.590139	10.206034	1.740886	990.203939	-72.482796	
7.500000	112.653069	10.211494	0.655101	989.571446	-75.896458	
7.550000	115.716134	10.209050	-0.293254	989.307539	-31.676205	
7.600000	118.779200	10.214138	0.610583	989.438498	15.720518	
7.650000	121.845685	10.229936	1.895812	990.183732	89.425571	
7.700000	124.917279	10.246544	1.992937	991.832324	197.834133	
7.750000	127.993122	10.259182	1.516435	994.263692	291.755560	
7.800000	131.073459	10.277668	2.218377	996.967581	324.475185	
7.850000	134.159990	10.298842	2.540951	999.586335	314.252766	
7.900000	137.252369	10.316030	2.062465	1001.864218	273.338038	
7.950000	140.349095	10.327885	1.422627	1003.535887	200.607477	
8.000000	143.448874	10.337915	1.203545	1004.405566	104.355027	
8.050000	146.552047	10.349511	1.391621	1004.594276	22.647991	
8.100000	149.658260	10.357463	0.954122	1004.505387	-10.671860	
8.150000	152.766112	10.361825	0.523590	1004.466518	-4.655945	
8.200000	155.875699	10.370214	1.006644	1004.688355	26.618619	
8.250000	158.989166	10.386653	1.972640	1005.464397	93.122386	
8.300000	162.107496	10.400717	1.687693	1007.082401	194.155092	
8.350000	165.229104	10.410044	1.119151	1009.330470	269.770529	
8.400000	168.353587	10.419780	1.168503	1011.630217	275.975169	
8.450000	171.481076	10.430482	1.284262	1013.428981	215.854552	
8.500000	174.611803	10.440125	1.157116	1014.454906	123.110894	
8.550000	177.744333	10.442132	0.240855	1014.670780	25.902855	
8.600000	180.876746	10.441467	-0.079911	1014.088418	-69.888894	
8.650000	184.009487	10.444120	0.318308	1013.005736	-129.923259	
8.700000	187.143609	10.450789	0.800351	1012.029390	-117.159712	
8.750000	190.280243	10.459497	1.045016	1011.839576	-22.769003	
8.800000	193.418838	10.464017	0.542357	1012.767999	111.408645	
8.850000	196.558922	10.471311	0.875178	1014.546446	213.409305	
8.900000	199.702421	10.486589	1.833472	1016.746040	263.951522	
8.950000	202.851261	10.504924	2.200248	1019.078912	279.946716	
9.000000	206.005039	10.520060	1.816232	1021.272544	263.236447	
9.050000	209.163196	10.533829	1.652165	1023.036194	211.629050	
9.100000	212.325259	10.547005	1.581246	1024.211409	141.031540	
9.150000	215.491393	10.559714	1.525151	1024.884869	80.819866	
9.200000	218.660451	10.566694	0.837700	1025.270350	46.258992	
9.250000	221.831298	10.573261	0.787888	1025.493402	26.760843	
9.300000	225.004918	10.585635	1.484865	1025.775087	33.799510	
9.350000	228.183497	10.604578	2.273207	1026.549693	92.956226	
9.400000	231.367144	10.618287	1.645008	1028.180285	195.667355	
9.450000	234.554110	10.629140	1.302487	1030.436636	270.763535	
9.500000	237.745570	10.649312	2.420570	1032.854312	290.125636	
9.550000	240.944230	10.674513	3.024065	1035.291533	292.459848	
9.600000	244.149761	10.693974	2.335325	1037.706228	289.765635	
9.650000	247.359895	10.706816	1.541125	1039.819362	253.581339	
9.700000	250.574182	10.723266	1.974036	1041.316014	179.599489	
9.750000	253.794548	10.746185	2.750153	1042.334651	122.228944	
9.800000	257.021730	10.767117	2.511942	1043.386415	126.218742	
9.850000	260.254363	10.783582	1.975783	1044.823218	172.411212	
9.900000	263.491723	10.799152	1.868300	1046.677414	222.503645	
9.950000	266.734218	10.817940	2.254721	1048.804130	255.209730	
10.000000	269.982629	10.838158	2.426020	1051.071965	272.132898	
10.050000	273.237296	10.859622	2.575693	1053.351835	273.591951	
10.100000	276.498479	10.881410	2.614535	1055.566668	265.777616	
10.150000	279.766055	10.901540	2.415705	1057.673176	252.783675	
10.200000	283.038700	10.914768	1.587202	1059.569112	227.504492	
10.250000	286.314417	10.923018	0.990151	1060.974776	168.684914	
10.300000	289.592416	10.930396	0.885308	1061.673854	83.884464	
10.350000	292.872492	10.936752	0.762617	1061.718354	5.341771	
10.400000	296.154466	10.943198	0.773578	1061.389960	-39.412367	
10.450000	299.438202	10.948062	0.583719	1061.097896	-35.042328	
10.500000	302.723441	10.954451	0.766663	1061.150677	6.339994	
10.550000	306.011645	10.968099	1.637747	1061.810335	79.147169	
10.600000	309.304766	10.985675	2.109112	1063.345965	184.280149	
10.650000	312.602723	10.999672	1.679766	1065.739017	287.172830	
10.700000	315.904204	11.010176	1.260370	1068.478903	328.783586	
10.750000	319.208718	11.020432	1.230740	1070.838829	283.189523	
10.800000	322.516824	11.033235	1.536319	1072.319028	177.621739	
10.850000	325.828318	11.042836	1.152100	1072.851922	63.946434	
10.900000	329.142299	11.050601	0.931736	1072.649851	-24.252448	
10.950000	332.458656	11.058696	0.971516	1072.158696	-58.931317	
11.000000	335.777664	11.067329	1.035938	1071.930234	-27.414533	
11.050000	339.098884	11.074355	0.843165	1072.357124	51.223726	
11.100000	342.422454	11.083644	1.114596	1073.513346	138.747484	
11.150000	345.749822	11.100463	2.018363	1075.292455	213.496655	
11.200000	349.083856	11.127213	3.209887	1077.670049	285.305846	
11.250000	352.425922	11.151733	2.942593	1080.685105	361.813647	
11.300000	355.774163	11.169539	2.136786	1083.968816	394.047100	
11.350000	359.127567	11.187221	2.121675	1086.862298	347.211025	
11.400000	2.486517	11.205142	2.150509	1088.928724	247.971752	
11.450000	5.850304	11.220009	1.783905	1090.058004	135.507099	
11.500000	9.218789	11.237296	2.074680	1090.451435	47.224006	
11.550000	12.592957	11.257472	2.421181	1090.708275	30.819864	
11.600000	15.973245	11.276812	2.320573	1091.528927	98.469477	
11.650000	19.358615	11.291857	1.805354	1093.266739	208.539535	
11.700000	22.748383	11.307530	1.880814	1095.739847	296.773094	
11.750000	26.143697	11.329243	2.605670	1098.551838	337.440699	
11.800000	29.546607	11.356866	3.314767	1101.444879	347.171273	
11.850000	32.957330	11.380308	2.812896	1104.296511	342.184485	
11.900000	36.374583	11.401438	2.535590	1106.845258	305.850043	
11.950000	39.798447	11.424178	2.728982	1108.923940	249.451903	
12.000000	43.228869	11.444138	2.395123	1110.605327	201.762284	
12.050000	46.664263	11.456957	1.538341	1111.967264	163.430226	
12.100000	50.101979	11.460083	0.375060	1112.915894	113.830000	
12.150000	53.539968	11.460356	0.032696	1113.189408	32.824079	
12.200000	56.978750	11.465925	0.668355	1112.775659	-49.652266	
12.250000	60.419963	11.475857	1.191823	1112.151447	-74.897324	
12.300000	63.864400	11.486676	1.298398	1111.987803	-19.634140	
12.350000	67.311870	11.495791	1.093664	1112.739883	90.240471	
12.400000	70.761744	11.503900	0.973095	1114.380745	196.904357	
12.450000	74.214377	11.513637	1.168405	1116.526453	257.485701	
12.500000	77.669879	11.523425	1.174653	1118.649083	254.721405	
12.550000	81.128742	11.536512	1.570269	1120.290387	196.949140	
12.600000	84.592249	11.553102	1.991002	1121.373400	129.971737	
12.650000	88.059936	11.562570	1.136005	1122.111457	88.556417	
12.700000	91.529175	11.565918	0.401773	1122.531500	50.406787	
12.750000	94.999640	11.571646	0.687427	1122.631321	11.981608	
12.800000	98.472921	11.585159	1.621461	1122.674385	5.161283	
12.850000	101.951189	11.602549	2.086973	1123.230577	66.753303	
12.900000	105.433748	11.612479	1.191539	1124.675331	173.360822	
12.950000	108.918086	11.616806	0.519270	1126.688975	241.638975	
13.000000	112.404457	11.628067	1.351334	1128.626208	232.474117	
13.050000	115.895887	11.647895	2.379252	1130.236594	193.239209	
13.100000	119.392893	11.664359	1.975701	1131.638062	168.181828	
13.150000	122.893764	11.674123	1.171635	1132.872021	148.070945	
13.200000	126.397279	11.683571	1.133868	1133.822529	114.057961	
13.250000	129.904417	11.698994	1.850685	1134.532207	85.160845	
13.300000	133.417385	11.720951	2.634824	1135.391285	103.099649	
13.350000	136.937098	11.743756	2.736557	1136.905604	181.711816	
13.400000	140.463664	11.766390	2.716147	1139.316545	289.313459	
13.450000	143.996525	11.785251	2.263362	1142.451298	376.174073	
13.500000	147.534577	11.802090	2.020591	1145.702214	390.105802	
13.550000	151.078202	11.822496	2.448880	1148.428297	327.138114	
13.600000	154.628384	11.845660	2.779594	1150.378450	234.010458	
13.650000	158.185710	11.868680	2.762365	1151.733320	162.588411	
13.700000	161.748528	11.882332	1.638288	1152.819204	130.299906	
13.750000	165.314754	11.892209	1.185142	1153.722561	108.406274	
13.800000	168.883364	11.897481	0.632753	1154.455097	87.902377	
13.850000	172.453074	11.902368	0.586392	1154.909591	54.538987	
13.900000	176.026239	11.921788	2.330447	1155.062967	18.410298	
13.950000	179.606884	11.946881	3.011036	1155.529166	55.937807	
14.000000	183.192863	11.956317	1.132335	1156.954043	170.983567	
14.050000	186.779600	11.956272	-0.005337	1158.949358	239.441079	
14.100000	190.367588	11.966264	1.198985	1160.724823	213.059096	
14.150000	193.960417	11.985710	2.333622	1162.054739	159.584135	
14.200000	197.558349	11.998523	1.537432	1163.153321	131.832396	
14.250000	201.158344	12.000170	0.197706	1164.018031	103.765511	
14.300000	204.758065	11.997882	-0.274605	1164.360889	41.139478	
14.350000	208.357261	11.997560	-0.038607	1164.022779	-40.572165	
14.400000	211.956716	11.999412	0.222257	1163.233598	-94.698976	
14.450000	215.557482	12.005262	0.701893	1162.501725	-87.828371	
14.500000	219.159765	12.009322	0.487420	1162.375071	-15.188240	
14.550000	222.762758	12.010410	0.130456	1163.021588	77.580693	
14.600000	226.366025	12.011098	0.082610	1164.172290	138.084324	
14.650000	229.969209	12.010260	-0.100497	1165.325972	138.436593	
14.700000	233.572543	12.013660	0.407740	1165.994684	80.241339	
14.750000	237.178241	12.025023	1.363732	1166.154133	19.139066	
14.800000	240.787382	12.034022	1.079886	1166.237391	9.995807	
14.850000	244.397300	12.030025	-0.479715	1166.484735	29.673767	
14.900000	248.004706	12.020729	-1.115528	1166.575059	10.838157	
14.950000	251.611155	12.025946	0.626119	1166.226348	-41.835412	
15.000000	255.221935	12.046268	2.438576	1165.974919	-30.180053	
15.050000	258.838520	12.061864	1.871485	1166.709221	88.120163	
15.100000	262.457523	12.063158	0.155333	1168.553921	221.362502	
15.150000	266.076403	12.064795	0.196484	1170.676551	254.719376	
15.200000	269.697455	12.077245	1.494056	1172.358159	201.786425	
15.250000	273.323493	12.097249	2.400426	1173.667646	157.146228	
15.300000	276.955883	12.117126	2.385146	1174.939259	152.590455	
15.350000	280.593191	12.130216	1.570928	1176.392736	174.419801	
15.400000	284.233245	12.135846	0.675632	1177.884418	178.998618	
15.450000	287.874378	12.138983	0.376343	1179.000668	133.946224	
15.500000	291.517000	12.146671	0.922581	1179.463113	55.496837	
15.550000	295.163050	12.160383	1.645601	1179.489724	3.197908	
15.600000	298.813131	12.172142	1.410848	1179.633162	17.207965	
15.650000	302.465547	12.176512	0.524537	1180.228996	71.503936	
15.700000	306.119070	12.181695	0.621842	1181.163713	112.164963	
15.750000	309.775666	12.197872	1.941346	1182.312758	137.886518	
15.800000	313.438779	12.222374	2.940206	1183.912874	192.009805	
15.850000	317.108571	12.241101	2.247301	1186.210854	275.756307	
15.900000	320.782366	12.250142	1.084908	1188.888020	321.266539	
15.950000	324.458456	12.257307	0.859731	1191.178160	274.805476	
16.000000	328.136403	12.261646	0.520533	1192.450435	152.673219	
16.050000	331.815252	12.265025	0.405680	1192.400414	-5.999846	
16.100000	335.495877	12.273022	0.959637	1191.316408	-130.073642	
16.150000	339.179153	12.281157	0.976164	1190.031765	-154.166848	
16.200000	342.863794	12.281793	0.076381	1189.340638	-82.934196	
16.250000	346.547970	12.280259	-0.184128	1189.471266	15.676183	
16.300000	350.232256	12.282910	0.318077	1190.291697	98.449249	
16.350000	353.918428	12.292992	1.209767	1191.577996	154.364168	
16.400000	357.608669	12.308699	1.884828	1193.226698	197.841441	
16.450000	1.303392	12.321627	1.551423	1195.150459	230.851047	
16.500000	5.000683	12.325909	0.513869	1196.996484	221.530267	
16.550000	8.698383	12.326297	0.046525	1198.146854	138.037761	
16.600000	12.397258	12.334757	1.015249	1198.249767	12.347906	
16.650000	16.099467	12.345526	1.292167	1197.709806	-64.799693	
16.700000	19.803752	12.348743	0.386195	1197.150411	-67.122626	
16.750000	23.508364	12.349432	0.082504	1196.894565	-30.706028	
16.800000	27.214152	12.357039	0.912968	1197.097409	24.344855	
16.850000	30.923108	12.370479	1.612908	1197.985860	106.622540	
16.900000	34.636901	12.388351	2.144553	1199.722015	208.334379	
16.950000	38.355775	12.403190	1.780725	1202.236862	301.785535	
17.000000	42.078638	12.415178	1.438508	1205.020586	334.043543	
17.050000	45.804697	12.425753	1.268955	1207.376868	282.744926	
17.100000	49.534281	12.438511	1.530972	1208.820959	173.292985	
17.150000	53.267553	12.449590	1.329357	1209.316530	59.468897	
17.200000	57.004131	12.461712	1.454842	1209.160063	-18.769087	
17.250000	60.744179	12.471333	1.154491	1208.931601	-27.417685	
17.300000	64.486767	12.479344	0.961401	1209.083982	18.286864	
17.350000	68.232798	12.496876	2.103662	1209.885863	96.221063	
17.400000	71.985550	12.520532	2.838865	1211.736304	222.058737	
17.450000	75.744668	12.538997	2.215690	1214.700898	355.743355	
17.500000	79.508102	12.550450	1.374393	1218.178730	417.348222	
17.550000	83.274514	12.559166	1.046025	1221.158451	357.567006	
17.600000	87.043931	12.571910	1.529262	1222.829127	200.475696	
17.650000	90.817782	12.585675	1.651730	1223.138196	37.084452	
17.700000	94.594694	12.592531	0.822633	1222.535516	-72.322759	
17.750000	98.372952	12.596410	0.465536	1221.559170	-117.155023	
17.800000	102.152578	12.600787	0.525239	1220.796269	-91.552877	
17.850000	105.933322	12.604625	0.460476	1220.695123	-12.133538	
17.900000	109.715799	12.612380	0.930836	1221.432517	88.492773	
17.950000	113.500849	12.622154	1.172713	1222.971570	184.676548	
18.000000	117.289807	12.638747	1.991204	1225.069466	251.753485	
18.050000	121.084187	12.655717	2.036414	1227.516404	293.633248	
18.100000	124.882568	12.666293	1.269049	1229.900844	286.128831	
18.150000	128.683227	12.671325	0.603809	1231.636116	208.232101	
18.200000	132.485583	12.679117	0.935065	1232.274020	76.550337	
18.250000	136.290688	12.686928	0.937435	1231.966607	-36.887187	
18.300000	140.096846	12.686531	-0.047605	1231.136901	-99.564512	
18.350000	143.902699	12.686026	-0.060616	1230.130631	-120.747489	
18.400000	147.708699	12.688356	0.279631	1229.360552	-92.409433	
18.450000	151.515860	12.692933	0.549254	1229.237984	-14.708123	
18.500000	155.324421	12.697864	0.591595	1229.949429	85.370582	
18.550000	159.134895	12.705702	0.940516	1231.367130	170.116276	
18.600000	162.948039	12.714575	1.064746	1233.193168	219.127235	
18.650000	166.763103	12.719716	0.617010	1234.968082	212.993589	
18.700000	170.580065	12.726384	0.800225	1236.209549	148.980100	
18.750000	174.398312	12.726464	0.009450	1236.680276	56.478021	
18.800000	178.215315	12.720838	-0.675020	1236.172006	-60.990072	
18.850000	182.031041	12.718466	-0.284783	1234.761041	-169.315766	
18.900000	185.847006	12.722070	0.432583	1233.033499	-207.303754	
18.950000	189.664386	12.725656	0.430358	1231.868443	-139.802291	
19.000000	193.481621	12.721545	-0.493442	1231.771934	-11.590324	
19.050000	197.296808	12.713848	-0.923412	1232.512531	88.879130	
19.100000	201.110717	12.715043	0.143124	1233.484570	116.636418	
19.150000	204.927577	12.732370	2.079303	1234.454953	116.451376	
19.200000	208.750311	12.750360	2.158933	1235.738381	154.012303	
19.250000	212.576214	12.753549	0.382579	1237.389291	198.107426	
19.300000	216.401516	12.748952	-0.551615	1238.771657	165.882709	
19.350000	220.226204	12.750531	0.189491	1239.203294	51.799525	
19.400000	224.052653	12.759137	1.032774	1238.697233	-60.722618	
19.450000	227.881329	12.764436	0.635753	1237.837381	-103.193387	
19.500000	231.710839	12.764605	0.020243	1237.168890	-80.216257	
19.550000	235.539720	12.761495	-0.373169	1236.923203	-29.483244	
19.600000	239.368246	12.763547	0.246358	1237.070726	17.705578	
19.650000	243.197878	12.767978	0.531667	1237.629789	67.092926	
19.700000	247.029382	12.776655	1.041214	1238.543305	109.612655	
19.750000	250.864356	12.790278	1.634865	1239.805532	151.475730	
19.800000	254.703701	12.804574	1.715467	1241.436677	195.737458	
19.850000	258.546570	12.812959	1.006206	1243.273095	220.369372	
19.900000	262.390901	12.815837	0.345335	1244.830699	186.913947	
19.950000	266.236161	12.820201	0.523746	1245.615796	94.203633	
20.000000	270.083593	12.830657	1.254720	1245.576154	-4.756987	
20.050000	273.934850	12.843549	1.547098	1245.231419	-41.358997	
20.100000	277.788784	12.847644	0.491199	1245.184379	-5.653270	
20.150000	281.643073	12.847544	-0.012052	1245.547445	43.564091	
20.200000	285.497363	12.848918	0.164886	1246.148689	72.150062	
20.250000	289.353045	12.856606	0.922741	1246.835731	82.450085	
20.300000	293.211488	12.864650	0.965132	1247.650972	97.822425	
20.350000	297.070995	12.864800	0.018029	1248.498236	101.672149	
20.400000	300.929998	12.862526	-0.272954	1249.016333	62.172784	
20.450000	304.788713	12.862395	-0.015549	1248.954497	-7.411910	
20.500000	308.647524	12.862751	0.042652	1248.372466	-69.846358	
20.550000	312.506308	12.862726	-0.002966	1247.545078	-99.290981	
20.600000	316.365037	12.861846	-0.105671	1246.826456	-86.234618	
20.650000	320.223165	12.857364	-0.537734	1246.452017	-44.934619	
20.700000	324.078970	12.848318	-1.085566	1246.319732	-15.870886	
20.750000	327.932426	12.842519	-0.695893	1246.136101	-22.029158	
20.800000	331.784926	12.840621	-0.227821	1245.791807	-41.325612	
20.850000	335.636279	12.834678	-0.713049	1245.330246	-55.377044	
20.900000	339.486238	12.833135	-0.185124	1244.733639	-71.596162	
20.950000	343.336388	12.834536	0.167983	1244.224707	-61.069617	
21.000000	347.186894	12.834380	-0.018666	1244.050904	-20.861306	
21.050000	351.036607	12.829717	-0.559551	1244.216867	19.916514	
21.100000	354.884298	12.821125	-1.031012	1244.423797	24.835797	
21.150000	358.729449	12.814576	-0.786058	1244.246681	-21.260999	
21.200000	2.573698	12.814580	0.000613	1243.584152	-79.496989	
